vin,car_model,car_mk,car_model_yyyy,color,created_at,num
WDDHF5KB1EA094913,Expedition,Ford,2009,Aquamarine,2021-05-29 10:10:15,28.394
5N1BA0NC4FN519598,Forester,Subaru,2002,Aquamarine,2021-11-27 09:55:29,
WBANE53576B829492,Spider,Alfa Romeo,1994,Pink,2021-05-20 01:00:59,
1FTMF1EW6AF084291,A6,Audi,1995,Indigo,2021-07-11 21:40:34,62.707
5N1CR2MNXEC150705,Ram Van 3500,Dodge,1997,Blue,2021-12-21 04:54:24,
WAUPL68E44A781563,NSX,Acura,2001,Fuscia,2021-08-23 19:00:27,4.579
19UYA42452A902603,Ram 3500,Dodge,2001,Pink,2021-05-16 13:47:30,64.677
4A4AP3AU4DE723709,911,Porsche,2010,Pink,2021-12-02 13:45:00,14.031
WBAUN13558V445233,Thunderbird,Ford,1984,Orange,2021-03-13 09:59:04,
WA1DVBFE9AD301257,SLK-Class,Mercedes-Benz,,,2021-05-14 03:04:26,98.094
WBAUC9C5XCV170231,Grand Cherokee,Jeep,1994,Fuscia,2021-05-23 06:23:53,
JTDKN3DU1F0154959,Protege,Mazda,1995,Blue,2021-07-15 21:03:27,30.705
SCFBF04B87G088723,Contour,Ford,1998,Fuscia,2021-04-25 12:40:14,69.09
WAUEH78E18A436088,Oasis,Isuzu,,,2021-04-27 10:48:56,
SCBLF34F44C388627,Savana 3500,GMC,2010,Mauv,2021-05-27 09:28:56,
1FTEX1CWXAK421976,Civic,Honda,,,2021-09-16 19:01:55,
YV1940AS9B1406796,6000,Pontiac,1990,Yellow,2021-11-01 20:44:30,88.761
1G6DD67V680045999,xA,Scion,2004,Goldenrod,2021-08-25 23:55:12,59.632
SCFAD22393K820339,Galant,Mitsubishi,2012,Yellow,2021-08-09 04:11:10,58.858
WBAUN13549V896347,Terrain,GMC,2011,Goldenrod,2021-07-22 03:43:21,73.267
SCBGU3ZA8DC254837,Caliber,Dodge,2007,Pink,2021-01-23 18:09:56,
1C4RDJEG0CC664258,GTO,Pontiac,,,2021-10-30 19:09:37,95.186
1YVHZ8BH2D5556775,SSR,Chevrolet,2004,Aquamarine,2021-07-25 19:14:20,32.264
KMHCT4AE4EU299283,S4,Audi,,,2021-10-01 00:59:39,
JTDKDTB39C1461007,Tahoe,Chevrolet,,,2021-11-02 06:08:32,61.024
JH4CU25689C380211,645,BMW,,,2021-02-21 18:31:37,
JHMZE2H38CS392154,Monterey,Mercury,2004,Pink,2021-05-24 01:49:43,99.137
1GYUCGEFXAR265157,Allroad,Audi,2001,Goldenrod,2021-09-06 23:39:44,10.092
3D73M4HL9AG354187,Savana 1500,GMC,1997,Maroon,2021-06-15 21:55:25,55.515
WBA6A0C56FG556275,Diablo,Lamborghini,,,2021-04-14 10:10:55,59.038
WBAEV33453K301389,GTI,Volkswagen,2009,Puce,2021-09-23 14:21:32,
1G6KD57Y78U021781,Taurus,Ford,1996,Teal,2021-05-19 20:07:40,24.135
1FTWX3B52AE694062,MX-6,Mazda,,,2021-05-24 09:33:56,44.014
JN1CV6AP2BM539649,Avalon,Toyota,2006,Fuscia,2021-09-25 00:12:26,46.869
YV1672MK1D2184592,GTO,Pontiac,1969,Maroon,2021-02-10 22:33:37,14.883
WA1WMBFE5FD421205,CR-V,Honda,2008,Puce,2021-12-29 13:03:24,10.169
5UXWX5C51CL685749,Swift,Suzuki,,,2021-09-06 17:00:55,3.25
WBA5M4C58FD212250,Xterra,Nissan,2001,Crimson,2021-02-03 10:49:29,41.001
WAUAH68D31A807032,Excel,Mitsubishi,1988,Violet,2021-01-18 17:19:37,1.405
SCBFH7ZA0FC176936,SL-Class,Mercedes-Benz,2006,Purple,2021-02-10 04:29:07,
WAUKG78E15A148914,Aero 8,Morgan,2007,Turquoise,2021-12-29 18:14:33,
1G6DL5ED0B0308244,Familia,Mazda,1986,Indigo,2021-01-06 10:35:33,40.865
WAUJT58E34A097572,E350,Ford,2007,Blue,2021-02-01 22:56:19,77.881
WAUEG98E66A173799,S-Series,Saturn,,,2021-11-20 22:31:41,58.669
1GYS3GKJ3FR991322,GTO,Mitsubishi,1996,Pink,2021-03-27 02:02:21,46.87
1D7CW7GP9AS058692,Silverado,Chevrolet,2009,Orange,2021-07-27 20:00:27,15.873
1G4GG5E3XCF823011,Quattroporte,Maserati,1986,Crimson,2021-04-29 11:20:51,74.789
3GYFNEE35DS509893,Miata MX-5,Mazda,,,2021-07-12 10:55:50,60.663
WBA3N5C55EK206376,GS,Lexus,1998,Purple,2021-02-16 06:51:25,93.488
WAUBVBFB1BN197410,Probe,Ford,1992,Orange,2021-12-13 04:41:08,25.786
1FTEX1CM3DF840523,Tacoma,Toyota,2007,Red,2021-11-25 03:07:49,90.552
1G6AF5S32D0792023,M5,BMW,2010,Blue,2021-04-30 03:29:27,15.358
1G6DJ8EVXA0403277,Sentra,Nissan,,,2021-01-18 17:33:49,16.19
2T1BURHE6EC625145,Durango,Dodge,2009,Aquamarine,2021-09-09 04:30:28,5.984
1N4AL3AP2EC047258,Sunfire,Pontiac,,,2021-03-26 10:31:18,32.955
4T1BF1FK0EU020945,Discovery,Land Rover,1996,Green,2021-04-19 15:25:42,48.947
SAJWA4DC3DM993027,928,Porsche,1994,Indigo,2021-10-13 16:58:55,
1G4GF5G33CF305984,7 Series,BMW,,,2021-03-18 17:04:01,90.898
1G4HR54K524545765,5 Series,BMW,1995,Goldenrod,2021-05-15 14:10:47,22.607
1FTWW3B55AE149685,Intrepid,Dodge,2000,Mauv,2021-11-27 21:20:09,2.389
JH4DC54873C167947,Sierra 1500,GMC,2007,Mauv,2021-11-11 01:56:49,
WBASP2C5XBC754531,Corolla,Toyota,2002,Teal,2021-04-11 02:41:31,62.979
19UUA8F20EA235197,Club Wagon,Ford,,,2021-02-22 23:08:19,
WAUJT58E64A738830,Monte Carlo,Chevrolet,1973,Turquoise,2021-07-17 10:01:45,3.998
WAUHF98PX8A401792,E-350 Super Duty Van,Ford,2006,Khaki,2021-05-02 12:49:03,37.701
3C63D3DL8CG810250,Charger,Dodge,2011,Khaki,2021-08-27 19:34:52,66.433
WBA3A5C58EJ952807,Ram 3500,Dodge,2008,Khaki,2021-03-22 02:54:46,13.795
WBAPH5G59AN170476,Outback,Subaru,2010,Red,2021-06-10 09:13:02,98.367
VNKKTUD35FA361021,Savana 1500,GMC,1996,Crimson,2021-04-02 08:59:26,79.442
SCBBR93W69C782192,Grand Prix,Pontiac,2003,Pink,2021-04-02 17:41:00,47.871
1G6KH5EY5AU373559,Wrangler,Jeep,1995,Goldenrod,2021-12-04 07:35:05,13.828
WAUBFAFL2FN428529,F150,Ford,2011,Blue,2021-04-03 01:38:49,42.508
1GYS4BEF7ER587042,Cube,Nissan,2010,Orange,2021-03-26 02:58:27,18.315
WA1EV74L87D500019,C-Class,Mercedes-Benz,2001,Khaki,2021-06-17 11:05:43,51.96
SCFAD01E59G596375,Tacoma,Toyota,2008,Orange,2021-05-15 18:01:25,92.64
5J8TB1H51CA540289,Grand Caravan,Dodge,2007,Fuscia,2021-02-11 14:14:22,59.372
WAUHF78P79A680818,Corvette,Chevrolet,2006,Turquoise,2021-02-21 03:36:00,53.696
5GAKVDKD9DJ972702,Esprit,Lotus,1994,Puce,2021-04-02 11:08:29,70.22
5N1AN0NW6DN037674,Caravan,Dodge,2009,Khaki,2021-03-26 15:19:28,29.234
2G4WB52K341216723,S80,Volvo,2007,Pink,2021-05-05 19:32:34,
SCFEBBCF3BG823870,Five Hundred,Ford,2007,Blue,2021-02-15 21:50:49,38.343
1FTMF1C86AK418203,V40,Volvo,2001,Aquamarine,2021-05-10 14:36:52,33.225
JN1AZ4EH5FM557104,Ram 2500 Club,Dodge,1999,Khaki,2021-08-15 05:32:23,45.884
2C3CDZAG0FH502615,Ram Van 2500,Dodge,1998,Red,2021-08-13 21:48:20,12.5
WAUMFAFRXEA728032,C70,Volvo,1999,Indigo,2021-05-02 20:49:07,
1G6DK8EG9A0080550,New Beetle,Volkswagen,2002,Puce,2021-10-16 12:35:10,24.752
1B3AZ6JZ2AV209191,9-3,Saab,2003,Orange,2021-12-26 07:52:03,90.436
WBAET37475N851999,Gallardo,Lamborghini,2003,Yellow,2021-10-08 19:15:50,74.075
3TMJU4GNXAM318160,TT,Audi,2002,Goldenrod,2021-10-12 19:10:45,72.839
1G6DL67AX90971288,Pilot,Honda,2011,Puce,2021-10-23 11:57:10,24.313
JA4AS2AW5AZ738493,New Beetle,Volkswagen,2001,Goldenrod,2021-04-11 07:41:24,19.158
YV126MEB4F1751141,Scoupe,Hyundai,1993,Orange,2021-12-24 07:37:07,
JTJYWRBZ8F2929445,Sunfire,Pontiac,1998,Mauv,2021-05-08 00:53:30,49.31
2V4RW3D17AR323694,9000,Saab,1998,Puce,2021-08-01 21:14:25,8.711
1C4RDHAG4CC615238,Beretta,Chevrolet,,,2021-10-14 22:17:10,64.952
WAULC58E03A260556,Civic Si,Honda,2003,Maroon,2021-05-15 07:12:49,
WAUEG94F96N420093,S-Class,Mercedes-Benz,1997,Pink,2021-01-25 05:32:24,33.545
5LMJJ3J56DE080001,Fairlane,Ford,1965,Mauv,2021-10-10 23:12:21,
WAUEKAFB4BN516413,Expedition EL,Ford,2012,Puce,2021-09-09 18:17:55,19.339
WAUMFAFRXFA316646,LR3,Land Rover,2005,Puce,2021-01-24 15:07:53,2.26
1G6DE8E53C0811059,F150,Ford,1995,Maroon,2021-01-16 05:41:24,
3VW517AT1FM631931,Eclipse,Mitsubishi,2002,Pink,2021-11-04 16:51:50,30.903
JH4CL95814C971891,Avalanche 2500,Chevrolet,,,2021-06-26 11:51:01,
WAUVT58EX2A355374,Continental,Lincoln,1993,Crimson,2021-11-22 09:12:04,
JTHBE1KS7A0962097,Blazer,Chevrolet,1994,Pink,2021-10-31 19:52:51,43.286
2T1BPRHE3FC193350,Landaulet,Maybach,2011,Crimson,2021-03-28 16:28:45,8.209
SALVP1BG9CH615386,ES,Lexus,1992,Mauv,2021-02-15 14:44:15,
WBANA53565B036131,Alcyone SVX,Subaru,1992,Orange,2021-09-25 13:54:09,35.547
WVGFG9BP0CD580086,Silverado 2500,Chevrolet,2007,Goldenrod,2021-10-22 01:55:37,9.79
WBANV1C50AB734953,Silverado 1500,Chevrolet,1999,Goldenrod,2021-01-12 06:55:42,87.309
1C4RDHDGXEC605599,SC,Lexus,2010,Khaki,2021-04-10 16:21:11,
WAUXL68E65A477670,Mazda6 Sport,Mazda,2006,Fuscia,2021-05-31 20:59:27,96.816
1G4GD5G3XEF132666,Econoline E350,Ford,1996,Green,2021-04-23 16:30:42,
SCFFDCCD2CG778439,XG350,Hyundai,2003,Fuscia,2021-08-21 04:09:30,
JN1CV6EKXAM936930,Sonata,Hyundai,2002,Teal,2021-01-22 09:19:20,57.687
KMHEC4A40DA780969,Express 2500,Chevrolet,2006,Turquoise,2021-05-06 17:58:02,93.023
1G6DD67V190585875,Impreza,Subaru,2006,Turquoise,2021-01-19 21:16:26,
JHMZF1C4XBS608334,A4,Audi,2001,Pink,2021-05-13 13:42:46,
3N1AB6AP2CL728961,Prelude,Honda,2000,Fuscia,2021-05-01 20:37:48,67.718
SAJWA4HA6EM428233,Prowler,Chrysler,2001,Yellow,2021-07-12 13:16:46,
3C4PDDEG4FT366118,E-Class,Mercedes-Benz,1984,Red,2021-12-29 14:48:05,81.315
JH4CL96994C912000,Quattro,Audi,1994,Indigo,2021-11-01 01:45:10,16.665
WP1AA2A20BL183300,Azure,Bentley,2010,Red,2021-07-15 04:38:47,
WVWAW7AH0BV267032,Q7,Audi,,,2021-02-08 03:27:46,36.99
3MZBM1K70EM523808,Express 2500,Chevrolet,2011,Indigo,2021-12-14 10:24:51,44.605
5J8TB4H56DL055735,C-Class,Mercedes-Benz,,,2021-07-20 15:33:49,15.6
5GAKRCKD9EJ056571,L-Series,Saturn,2002,Mauv,2021-11-12 12:32:26,
WBAPL3C52AA713814,Pathfinder,Nissan,2011,Maroon,2021-11-10 07:30:07,12.678
2G4WB52K211993390,A3,Audi,2012,Khaki,2021-01-07 01:59:12,38.645
WBA3N7C56EK084011,TrailBlazer,Chevrolet,2003,Yellow,2021-01-19 17:01:34,98.059
3D73M4EL0AG915767,Alero,Oldsmobile,1999,Fuscia,2021-02-14 03:01:51,14.723
5N1AN0NU6AC297689,Azera,Hyundai,2011,Green,2021-01-25 02:44:33,81.83
4A37L2EF9AE276290,Quattro,Audi,1993,Pink,2021-09-17 14:24:45,6.836
1G6DP567550344674,Canyon,GMC,2007,Crimson,2021-01-25 15:36:33,2.291
WBSCL93421L019195,V8,Audi,1990,Fuscia,2021-07-09 16:52:14,
1HGCP2E7XBA382398,Hombre,Isuzu,1999,Teal,2021-08-18 19:40:00,
2C3CCAEGXEH349299,Discovery Series II,Land Rover,2002,Green,2021-06-25 14:41:47,94.127
SAJWA6BU2F8478460,900,Saab,1993,Maroon,2021-03-02 12:14:27,48.786
WA1YD54B84N533698,599 GTB Fiorano,Ferrari,2007,Fuscia,2021-06-26 17:04:50,14.662
1GYUCEEJ1AR450805,626,Mazda,1998,Blue,2021-09-17 14:15:53,10.25
WAUNF78P16A964072,Torrent,Pontiac,2009,Orange,2021-08-26 11:25:37,4.099
5NPEB4AC1BH491233,Avenger,Dodge,1995,Violet,2021-07-28 12:08:16,65.63
WDCYC3HF3DX004118,Econoline E250,Ford,2001,Mauv,2021-10-04 03:37:45,15.013
1FTWW3B52AE974647,1500 Club Coupe,GMC,1999,Turquoise,2021-09-22 00:45:25,
1N6AD0CU8CC990824,164,Alfa Romeo,1995,Violet,2021-02-16 00:04:20,
2C3CDZBT4FH101872,Ram Van B250,Dodge,1992,Puce,2021-09-24 05:00:35,53.659
1G6DM5E34C0409700,Mazda3,Mazda,2005,Pink,2021-04-13 01:36:06,12.621
1G6DC8EG1A0653938,2500,Ram,2012,Green,2021-09-14 16:52:17,12.429
JN8AZ2KR9BT000988,5000S,Audi,1988,Purple,2021-09-23 05:24:49,88.218
JH4DC54882C905589,GT-R,Nissan,2010,Turquoise,2021-06-05 01:06:17,84.528
1G6AD5S32D0601934,SLX,Acura,,,2021-03-18 03:59:32,37.728
5GAKRAED6BJ245545,M-Class,Mercedes-Benz,1998,Violet,2021-09-01 08:10:39,89.235
5J8TB18297A103829,MX-5,Mazda,1994,Purple,2021-05-30 07:59:43,98.147
2T1KU4EE3BC513244,3500,Chevrolet,1996,Aquamarine,2021-05-18 12:32:41,
WAUD2AFD2EN702971,Rainier,Buick,2005,Aquamarine,2021-07-06 22:27:31,57.514
WAUEF98E97A036828,MPV,Mazda,2002,Aquamarine,2021-11-10 05:31:38,43.037
WA1CMAFE0ED281723,Liberty,Jeep,2006,Goldenrod,2021-09-22 16:17:15,
3VWF17AT9FM517535,Spectra,Kia,,,2021-10-21 05:03:12,78.832
5NPEB4AC3CH964406,Tempo,Ford,1990,Maroon,2021-11-13 14:52:40,
WBANW135X8C833247,Chariot,Mitsubishi,1992,Purple,2021-10-31 00:29:06,78.433
WAUEF78EX8A626249,RL,Acura,2009,Fuscia,2021-06-24 03:54:35,
5J8TB18247A973245,Range Rover,Land Rover,2003,Yellow,2021-04-08 18:16:26,72.934
WBABS53411J953226,Chevette,Pontiac,1987,Goldenrod,2021-12-27 05:16:45,20.338
WAUKH94F17N466518,Escape,Ford,2001,Fuscia,2021-09-01 05:41:08,32.463
JM3KE2BE0F0990484,J,Infiniti,1994,Blue,2021-09-16 01:12:21,
1G6KF54993U403259,Express 3500,Chevrolet,2000,Yellow,2021-01-07 07:18:56,95.537
JTHBE1KSXA0946623,Express 3500,Chevrolet,2004,Yellow,2021-10-20 01:07:29,41.066
1FTEX1CW2AF513933,Swift,Suzuki,2000,Red,2021-03-03 20:18:04,
5BZAF0AA0EN048831,E-Series,Ford,1991,Red,2021-01-19 17:10:29,33.099
NM0KS9BN7DT509360,Sentra,Nissan,1999,Purple,2021-08-05 13:25:07,
WVGEP9BP1FD767837,xB,Scion,2006,Pink,2021-04-22 13:25:40,66.606
3G5DA03EX2S790223,Cougar,Mercury,1999,Purple,2021-10-06 19:34:17,32.101
4T3BK3BB2FU455293,Aerostar,Ford,1993,Yellow,2021-06-11 19:17:18,45.525
1FTEX1CM3BF465973,SLK-Class,Mercedes-Benz,1999,Indigo,2021-10-18 09:22:21,1.416
1G4GH5G36CF125764,Avalon,Toyota,1998,Puce,2021-01-11 08:55:13,
1G6AR5S35F0524075,Rapide,Aston Martin,2012,Puce,2021-04-05 21:14:04,
1C3CCBAB9CN342462,Ram 3500,Dodge,,,2021-09-20 22:47:40,61.894
5UXFG2C51CL632869,TL,Acura,2012,Mauv,2021-06-09 08:44:39,
2HNYD18234H714283,Commander,Jeep,2007,Goldenrod,2021-11-06 07:42:31,
WA1WMAFE4FD808905,Tribeca,Subaru,2008,Indigo,2021-01-17 03:52:12,
1G6KD57Y07U765575,Savana,GMC,2009,Red,2021-12-07 13:51:50,37.268
1G6KE54YX1U680428,M,Infiniti,,,2021-12-29 13:24:15,31.156
2G4WF551131454995,rio,Volkswagen,1997,Violet,2021-08-11 23:34:46,95.236
3D73M4HL5BG652222,Accent,Hyundai,1998,Violet,2021-06-08 18:23:45,47.895
WAUMFAFL1DA208912,6 Series,BMW,2008,Pink,2021-12-02 01:27:06,
WBAEV53415K523698,Rio,Kia,,,2021-01-29 00:21:11,
WDDEJ9EB2EA131830,Nubira,Daewoo,1999,Fuscia,2021-02-14 17:27:39,
WBABD33406P213461,Touareg,Volkswagen,2005,Teal,2021-04-25 04:01:36,
WAUEFAFL9EN385528,Touareg,Volkswagen,,,2021-08-22 21:08:28,
3D7TT2HT5BG116569,Safari,GMC,2000,Aquamarine,2021-04-28 02:47:41,22.432
WBAFR1C54BD930229,F250,Ford,2009,Crimson,2021-07-10 23:39:24,82.714
1GYEE637660293229,530,BMW,2004,Purple,2021-10-20 16:14:38,68.603
1FA6P8AM6F5141226,Suburban 2500,Chevrolet,2008,Aquamarine,2021-11-14 11:18:14,
2T1BURHE9FC892541,LR2,Land Rover,2012,Maroon,2021-08-07 07:39:41,
4T1BK1EB6EU976752,Fusion,Ford,2011,Violet,2021-09-15 09:07:11,
WAUGL98E16A349498,SC,Lexus,2006,Fuscia,2021-08-19 22:41:07,95.969
WBASN4C59CC975024,Explorer,Ford,1993,Fuscia,2021-11-18 02:20:35,81.601
SCFAD02A38G234846,Corvette,Chevrolet,2001,Crimson,2021-05-10 07:38:04,27.904
2C3CDYAG2CH250839,Lancer,Mitsubishi,,,2021-09-14 02:09:36,
2HNYD18233H453896,E-Class,Mercedes-Benz,1993,Orange,2021-11-19 20:49:09,
3VW4S7AT1EM208922,Caprice,Chevrolet,1991,Mauv,2021-05-29 10:47:44,91.35
WAUDG94F36N308157,RAV4,Toyota,2009,Turquoise,2021-08-26 16:46:11,
WA1DMAFP4EA527678,S4,Audi,2000,Aquamarine,2021-10-22 09:33:38,56.278
1GKS1KE01DR096088,Bonneville,Pontiac,2000,Aquamarine,2021-05-18 22:32:42,75.574
WBAVL1C5XDV691540,Parisienne,Pontiac,1985,Khaki,2021-11-14 22:14:33,20.662
5N1BA0NC9FN004855,Sable,Mercury,1987,Turquoise,2021-08-10 05:44:38,
3C3CFFBR4CT159030,TundraMax,Toyota,2009,Mauv,2021-02-17 20:27:11,
WBADX7C58DE168424,Viper,Dodge,1997,Puce,2021-01-28 02:49:02,
1N6AF0LY3FN277321,Jetta,Volkswagen,,,2021-09-15 17:03:45,68.949
1G6KD57Y96U463880,Explorer,Ford,2003,Pink,2021-08-02 20:30:52,69.579
3VW517AT6FM754138,Golf,Volkswagen,2002,Aquamarine,2021-10-02 09:03:25,32.924
3D73M4HL2BG084754,Mountaineer,Mercury,2000,Turquoise,2021-05-16 06:28:43,63.489
3C4PDDDGXDT512780,Sparrow,Corbin,2004,Aquamarine,2021-05-19 20:11:11,28.718
WD3PE7DC9F5492823,Acclaim,Plymouth,1994,Mauv,2021-02-23 02:57:48,71.214
2HNYD18402H519160,J,Infiniti,1994,Turquoise,2021-09-08 17:48:55,78.817
1GT02ZCG3EF304628,F250,Ford,2008,Puce,2021-06-21 03:39:46,11.455
1FMJK1H59CE952466,9-2X,Saab,2005,Turquoise,2021-08-06 10:10:10,32.725
1B3BD2FB1BN697106,SL-Class,Mercedes-Benz,1996,Purple,2021-09-11 15:32:27,44.755
JTEBU4BF4AK781659,Sierra 2500,GMC,2007,Violet,2021-08-30 03:38:24,27.777
WBABS53453J496665,DB9,Aston Martin,2010,Violet,2021-10-06 20:56:56,
2FMGK5C87FB928492,Murano,Nissan,2012,Green,2021-11-12 05:43:14,9.408
1N6AA0ED4FN110703,B-Series Plus,Mazda,1995,Maroon,2021-04-21 21:44:08,
5TFBM5F13AX194719,Cooper,MINI,,,2021-09-03 00:17:35,93.339
SALAB2D46AA479486,Tucson,Hyundai,2012,Purple,2021-04-15 02:35:08,
WP0AB2A80FK829811,Town & Country,Chrysler,1994,Indigo,2021-09-09 05:25:36,
KMHDB8AE2CU678911,5 Series,BMW,1994,Maroon,2021-03-29 11:53:36,
1D7RB1CP2AS012971,Quest,Nissan,1998,Indigo,2021-04-03 15:50:57,76.071
WBA3V7C51EP319529,Navigator,Lincoln,2011,Fuscia,2021-11-18 23:10:53,84.708
1G4PR5SK9C4543372,LS,Lexus,1989,Puce,2021-06-17 18:24:29,65.439
WDDGF4HB0DA067231,Quattro,Audi,1994,Khaki,2021-06-10 04:16:13,32.113
SCBEC9ZA2FC818613,Explorer,Ford,2002,Violet,2021-02-02 09:18:49,91.334
WBA3D3C53EF603245,G-Class,Mercedes-Benz,2012,Mauv,2021-05-06 02:02:34,59.41
WBAHN03518D053299,Accord,Honda,1998,Turquoise,2021-07-09 09:52:41,8.195
WAUKG74F66N800337,Santa Fe,Hyundai,2011,Turquoise,2021-11-23 00:20:24,
2T2BK1BA7AC887551,Century,Buick,1997,Violet,2021-04-13 12:49:18,18.06
JHMZF1D64ES945330,Mustang,Ford,,,2021-07-20 15:30:04,4.24
1G6AH5RX9D0062595,RL,Acura,2009,Yellow,2021-10-22 04:44:24,79.408
19XFA1E60BE378923,Quest,Nissan,2009,Yellow,2021-07-07 01:55:03,54.469
5BZAF0AA3EN972230,Eclipse,Mitsubishi,,,2021-07-07 07:33:47,
1GKUCEEF8AR580215,Endeavor,Mitsubishi,2005,Indigo,2021-11-09 11:50:52,58.181
WBA3D3C50FK248267,Lanos,Daewoo,2000,Fuscia,2021-11-23 22:56:10,
TRUUT28N441236113,Reatta,Buick,1988,Turquoise,2021-11-28 01:38:05,91.638
SCFEFBAC2AG821913,Malibu Maxx,Chevrolet,2006,Khaki,2021-08-04 15:42:08,69.081
YV1940AS2B1753077,CL-Class,Mercedes-Benz,2007,Fuscia,2021-12-12 20:22:00,5.48
3VWKZ8AJ1BM132542,H2,Hummer,2007,Indigo,2021-01-31 05:03:04,23.051
3D4PG3FG7BT862575,CTS,Cadillac,2009,Mauv,2021-10-29 06:10:30,89.683
YV1902AH8D1300709,Altima,Nissan,1998,Puce,2021-07-08 06:58:43,
2G61V5S37D9950638,Prizm,Geo,1994,Violet,2021-11-01 04:04:16,
3D7TT2CT7BG330390,Jetta,Volkswagen,2009,Goldenrod,2021-07-29 23:32:38,
3D4PG6FV0AT396146,LS,Lexus,2012,Crimson,2021-12-15 03:06:44,66.236
1GYFK26259R143943,928,Porsche,1991,Aquamarine,2021-10-23 01:07:14,57.812
2D4RN3DG3BR802099,A8,Audi,2006,Green,2021-03-26 14:39:58,4.131
WAUAFAFL9DN337833,Concorde,Chrysler,2003,Crimson,2021-04-04 02:37:46,49.039
WAUSF78E66A601171,Sky,Saturn,2008,Violet,2021-09-30 02:15:44,
1D4PT6GX6BW860130,6000,Pontiac,1991,Puce,2021-05-25 00:00:21,96.278
KNADH4A39A6064446,Exige,Lotus,2010,Goldenrod,2021-05-27 18:11:30,71.201
SCFEBBAKXBG275897,Daewoo Kalos,Pontiac,2006,Fuscia,2021-05-09 17:45:36,9.765
1G6KD57Y94U309540,MKS,Lincoln,2012,Violet,2021-11-08 01:12:31,
1N6AF0KX2FN747850,Escape,Ford,2005,Goldenrod,2021-09-06 01:38:35,25.538
W04GU5GC1B1752913,Cayman,Porsche,2008,Turquoise,2021-12-30 19:24:32,
WP0AA2A98BS654228,Tracer,Mercury,1992,Green,2021-04-15 00:08:45,
1G6KD57Y93U915340,Savana 1500,GMC,1997,Pink,2021-09-27 01:36:23,17.268
WAULF98K29N925768,Genesis,Hyundai,2009,Teal,2021-09-08 13:24:56,
WBA3A5C57FP366842,Tucson,Hyundai,2007,Maroon,2021-05-12 15:44:38,
WAUML54D31N918510,Commander,Jeep,2007,Turquoise,2021-03-28 21:28:41,13.413
1YVHZ8BAXA5230236,Eclipse,Mitsubishi,2001,Khaki,2021-12-07 05:26:31,
WAUHFAFL1DA108164,Cavalier,Chevrolet,1997,Teal,2021-01-29 09:47:00,77.476
1G6DV1EP1D0357775,C-Class,Mercedes-Benz,2009,Teal,2021-02-01 04:53:34,10.524
1GKUKFDJ0AR715220,RL,Acura,2006,Pink,2021-01-18 21:27:44,
WAUKF98P19A357379,Continental,Lincoln,,,2021-02-12 15:43:26,
3GYFNBE3XCS339303,4000s,Audi,1986,Goldenrod,2021-11-28 19:43:28,36.378
1GD21ZCG4BZ798094,Passport,Honda,1997,Violet,2021-02-09 05:29:19,
WBADS33463G652853,900,Saab,1991,Pink,2021-01-24 21:32:46,
1GT020CG8EF523323,Ranger,Ford,,,2021-12-19 18:25:28,47.45
19UUA65566A654351,B-Series Plus,Mazda,2000,Orange,2021-07-25 05:39:41,
2C3CK3CVXAH515587,Ram Van 3500,Dodge,2002,Crimson,2021-11-02 03:21:07,27.285
1GYS4DEF2DR536980,Stratus,Dodge,2003,Yellow,2021-08-15 20:55:38,41.765
JHMZF1D45FS621609,Legacy,Subaru,1997,Fuscia,2021-12-13 08:30:59,
WBAAN37401N460275,Miata MX-5,Mazda,1995,Yellow,2021-06-29 08:09:43,89.432
WDDGF5EB8AR860199,7 Series,BMW,1993,Red,2021-10-15 02:00:39,69.645
WBAKP9C59ED291448,Elantra,Hyundai,2000,Red,2021-11-15 22:40:54,
SALGR2VF4EA516336,Grand Am,Pontiac,1989,Turquoise,2021-07-10 09:22:49,94.576
5UXFG8C54DL121242,Spyder,Maserati,2004,Mauv,2021-07-12 02:01:10,16.547
WAUTFAFH1CN729787,S60,Volvo,,,2021-11-02 20:05:45,53.368
4T1BF1FK2CU504080,MDX,Acura,2012,Aquamarine,2021-07-31 01:08:02,
4JGCB2FE0BA361968,Envoy XL,GMC,2002,Turquoise,2021-01-16 13:15:01,7.072
WAULFAFH7EN804284,E-Class,Mercedes-Benz,2010,Violet,2021-11-13 15:32:32,56.194
WAUUL98E38A906451,Miata MX-5,Mazda,1999,Turquoise,2021-12-18 04:11:26,85.642
WBAPN7C5XAA628768,Continental,Lincoln,1995,Maroon,2021-09-01 15:21:49,88.175
1G6KD57Y26U883948,RL,Acura,1999,Pink,2021-09-30 21:43:21,83.561
KMHHU6KJ5FU308584,Concorde,Chrysler,1996,Purple,2021-01-17 06:35:33,
KM8NU4CC9AU047900,Impala,Chevrolet,2012,Aquamarine,2021-11-03 10:40:16,77.249
WBANE53567C031478,Armada,Nissan,2007,Pink,2021-02-09 08:24:07,34.906
WBA3V7C51EP655634,Continental,Lincoln,1987,Yellow,2021-05-24 19:43:12,
ML32A3HJ7FH150642,F150,Ford,2011,Violet,2021-06-11 14:28:30,
2D4RN7DG6BR647720,XC90,Volvo,2007,Mauv,2021-04-06 04:58:50,16.482
JTHBE1KSXA0374548,GL-Class,Mercedes-Benz,,,2021-10-10 16:40:56,71.063
WAUMF68P86A276866,Sable,Mercury,1986,Goldenrod,2021-11-27 10:21:11,14.373
